"x","y","vhi","date"
2597655,1200925,49,"2026-07-08 (latest valid available)"
2597665,1200925,44,"2026-07-08 (latest valid available)"
2597675,1200925,54,"2026-07-08 (latest valid available)"
2597685,1200925,57,"2026-07-08 (latest valid available)"
2597695,1200925,37,"2026-07-08 (latest valid available)"
2597725,1200925,43,"2026-07-08 (latest valid available)"
2597735,1200925,47,"2026-07-08 (latest valid available)"
2597745,1200925,52,"2026-07-08 (latest valid available)"
2597755,1200925,54,"2026-07-08 (latest valid available)"
2597765,1200925,45,"2026-07-08 (latest valid available)"
2597775,1200925,39,"2026-07-08 (latest valid available)"
2597785,1200925,40,"2026-07-08 (latest valid available)"
2597795,1200925,53,"2026-07-08 (latest valid available)"
2597805,1200925,58,"2026-07-08 (latest valid available)"
2597815,1200925,53,"2026-07-08 (latest valid available)"
2597825,1200925,33,"2026-07-08 (latest valid available)"
2597845,1200925,60,"2026-07-08 (latest valid available)"
2597855,1200925,62,"2026-07-08 (latest valid available)"
2597865,1200925,58,"2026-07-08 (latest valid available)"
2597875,1200925,54,"2026-07-08 (latest valid available)"
2597885,1200925,53,"2026-07-08 (latest valid available)"
2597895,1200925,48,"2026-07-08 (latest valid available)"
2597905,1200925,44,"2026-07-08 (latest valid available)"
2597915,1200925,44,"2026-07-08 (latest valid available)"
2597925,1200925,53,"2026-07-08 (latest valid available)"
2597935,1200925,55,"2026-07-08 (latest valid available)"
2597945,1200925,48,"2026-07-08 (latest valid available)"
2597955,1200925,53,"2026-07-08 (latest valid available)"
2597965,1200925,56,"2026-07-08 (latest valid available)"
2597975,1200925,56,"2026-07-08 (latest valid available)"
2597985,1200925,56,"2026-07-08 (latest valid available)"
2597995,1200925,47,"2026-07-08 (latest valid available)"
2598005,1200925,49,"2026-07-08 (latest valid available)"
2598015,1200925,44,"2026-07-08 (latest valid available)"
2598025,1200925,38,"2026-07-08 (latest valid available)"
2598035,1200925,36,"2026-07-08 (latest valid available)"
2598045,1200925,46,"2026-07-08 (latest valid available)"
2598055,1200925,45,"2026-07-08 (latest valid available)"
2598065,1200925,35,"2026-07-08 (latest valid available)"
2598075,1200925,37,"2026-07-08 (latest valid available)"
2598085,1200925,45,"2026-07-08 (latest valid available)"
2598095,1200925,45,"2026-07-08 (latest valid available)"
2598105,1200925,42,"2026-07-08 (latest valid available)"
2598115,1200925,45,"2026-07-08 (latest valid available)"
2598125,1200925,48,"2026-07-08 (latest valid available)"
2598135,1200925,44,"2026-07-08 (latest valid available)"
2598145,1200925,43,"2026-07-08 (latest valid available)"
2598155,1200925,47,"2026-07-08 (latest valid available)"
2598165,1200925,51,"2026-07-08 (latest valid available)"
2598175,1200925,52,"2026-07-08 (latest valid available)"
2598185,1200925,48,"2026-07-08 (latest valid available)"
2598195,1200925,49,"2026-07-08 (latest valid available)"
2598205,1200925,49,"2026-07-08 (latest valid available)"
2598215,1200925,52,"2026-07-08 (latest valid available)"
2598225,1200925,46,"2026-07-08 (latest valid available)"
2598235,1200925,44,"2026-07-08 (latest valid available)"
2598245,1200925,45,"2026-07-08 (latest valid available)"
2598255,1200925,39,"2026-07-08 (latest valid available)"
2598265,1200925,42,"2026-07-08 (latest valid available)"
2598275,1200925,49,"2026-07-08 (latest valid available)"
2598285,1200925,46,"2026-07-08 (latest valid available)"
2598295,1200925,52,"2026-07-08 (latest valid available)"
2598305,1200925,53,"2026-07-08 (latest valid available)"
2598315,1200925,53,"2026-07-08 (latest valid available)"
2598325,1200925,53,"2026-07-08 (latest valid available)"
2598335,1200925,57,"2026-07-08 (latest valid available)"
2598345,1200925,55,"2026-07-08 (latest valid available)"
2598365,1200925,49,"2026-07-08 (latest valid available)"
2598375,1200925,52,"2026-07-08 (latest valid available)"
2598385,1200925,53,"2026-07-08 (latest valid available)"
2598395,1200925,45,"2026-07-08 (latest valid available)"
2598405,1200925,52,"2026-07-08 (latest valid available)"
2598415,1200925,47,"2026-07-08 (latest valid available)"
2598425,1200925,36,"2026-07-08 (latest valid available)"
2598435,1200925,42,"2026-07-08 (latest valid available)"
2598445,1200925,42,"2026-07-08 (latest valid available)"
2598455,1200925,45,"2026-07-08 (latest valid available)"
2598465,1200925,47,"2026-07-08 (latest valid available)"
2598475,1200925,50,"2026-07-08 (latest valid available)"
2598485,1200925,62,"2026-07-08 (latest valid available)"
2598495,1200925,60,"2026-07-08 (latest valid available)"
2598505,1200925,50,"2026-07-08 (latest valid available)"
2598515,1200925,47,"2026-07-08 (latest valid available)"
2598525,1200925,43,"2026-07-08 (latest valid available)"
2598545,1200925,46,"2026-07-08 (latest valid available)"
2598555,1200925,46,"2026-07-08 (latest valid available)"
2598565,1200925,54,"2026-07-08 (latest valid available)"
2598575,1200925,46,"2026-07-08 (latest valid available)"
2598585,1200925,47,"2026-07-08 (latest valid available)"
2598595,1200925,50,"2026-07-08 (latest valid available)"
2598605,1200925,49,"2026-07-08 (latest valid available)"
2598615,1200925,50,"2026-07-08 (latest valid available)"
2598625,1200925,47,"2026-07-08 (latest valid available)"
2598635,1200925,54,"2026-07-08 (latest valid available)"
2598645,1200925,49,"2026-07-08 (latest valid available)"
2598685,1200925,59,"2026-07-08 (latest valid available)"
2598695,1200925,88,"2026-07-08 (latest valid available)"
2598705,1200925,92,"2026-07-08 (latest valid available)"
2598795,1200925,45,"2026-07-08 (latest valid available)"
2598805,1200925,45,"2026-07-08 (latest valid available)"
2598835,1200925,25,"2026-07-08 (latest valid available)"
2598845,1200925,45,"2026-07-08 (latest valid available)"
2598855,1200925,39,"2026-07-08 (latest valid available)"
2598865,1200925,45,"2026-07-08 (latest valid available)"
2598875,1200925,48,"2026-07-08 (latest valid available)"
2598885,1200925,53,"2026-07-08 (latest valid available)"
2598895,1200925,50,"2026-07-08 (latest valid available)"
2598905,1200925,49,"2026-07-08 (latest valid available)"
2598915,1200925,43,"2026-07-08 (latest valid available)"
2598925,1200925,45,"2026-07-08 (latest valid available)"
2598935,1200925,48,"2026-07-08 (latest valid available)"
2598945,1200925,50,"2026-07-08 (latest valid available)"
2598955,1200925,50,"2026-07-08 (latest valid available)"
2598965,1200925,45,"2026-07-08 (latest valid available)"
2598995,1200925,54,"2026-07-08 (latest valid available)"
2599005,1200925,54,"2026-07-08 (latest valid available)"
2599015,1200925,55,"2026-07-08 (latest valid available)"
2599025,1200925,53,"2026-07-08 (latest valid available)"
2599035,1200925,48,"2026-07-08 (latest valid available)"
2599045,1200925,48,"2026-07-08 (latest valid available)"
2599055,1200925,51,"2026-07-08 (latest valid available)"
2599065,1200925,39,"2026-07-08 (latest valid available)"
2599075,1200925,37,"2026-07-08 (latest valid available)"
2599085,1200925,46,"2026-07-08 (latest valid available)"
2599095,1200925,51,"2026-07-08 (latest valid available)"
2599105,1200925,50,"2026-07-08 (latest valid available)"
2599115,1200925,57,"2026-07-08 (latest valid available)"
2599285,1200925,16,"2026-07-08 (latest valid available)"
2599715,1200925,100,"2026-07-08 (latest valid available)"
2600055,1200925,34,"2026-07-08 (latest valid available)"
2600065,1200925,49,"2026-07-08 (latest valid available)"
2600075,1200925,100,"2026-07-08 (latest valid available)"
2600215,1200925,56,"2026-07-08 (latest valid available)"
2600225,1200925,65,"2026-07-08 (latest valid available)"
2600325,1200925,63,"2026-07-08 (latest valid available)"
2600335,1200925,65,"2026-07-08 (latest valid available)"
2601965,1200925,100,"2026-07-08 (latest valid available)"
2602465,1200925,64,"2026-07-08 (latest valid available)"
2603955,1200925,51,"2026-07-08 (latest valid available)"
2594755,1200915,54,"2026-07-08 (latest valid available)"
2594765,1200915,46,"2026-07-08 (latest valid available)"
2594775,1200915,51,"2026-07-08 (latest valid available)"
2594785,1200915,47,"2026-07-08 (latest valid available)"
2594795,1200915,44,"2026-07-08 (latest valid available)"
2594805,1200915,48,"2026-07-08 (latest valid available)"
2594815,1200915,43,"2026-07-08 (latest valid available)"
2594825,1200915,39,"2026-07-08 (latest valid available)"
2594835,1200915,48,"2026-07-08 (latest valid available)"
2594845,1200915,46,"2026-07-08 (latest valid available)"
2594855,1200915,49,"2026-07-08 (latest valid available)"
2594865,1200915,47,"2026-07-08 (latest valid available)"
2594875,1200915,44,"2026-07-08 (latest valid available)"
2594885,1200915,41,"2026-07-08 (latest valid available)"
2594895,1200915,41,"2026-07-08 (latest valid available)"
2594905,1200915,44,"2026-07-08 (latest valid available)"
2594915,1200915,44,"2026-07-08 (latest valid available)"
2594925,1200915,47,"2026-07-08 (latest valid available)"
2594935,1200915,47,"2026-07-08 (latest valid available)"
2594945,1200915,43,"2026-07-08 (latest valid available)"
2594955,1200915,42,"2026-07-08 (latest valid available)"
2594965,1200915,38,"2026-07-08 (latest valid available)"
2594975,1200915,28,"2026-07-08 (latest valid available)"
2594985,1200915,34,"2026-07-08 (latest valid available)"
2594995,1200915,43,"2026-07-08 (latest valid available)"
2595005,1200915,37,"2026-07-08 (latest valid available)"
2595015,1200915,34,"2026-07-08 (latest valid available)"
2595025,1200915,28,"2026-07-08 (latest valid available)"
2595035,1200915,28,"2026-07-08 (latest valid available)"
2595045,1200915,20,"2026-07-08 (latest valid available)"
2595055,1200915,43,"2026-07-08 (latest valid available)"
2595065,1200915,44,"2026-07-08 (latest valid available)"
2595075,1200915,47,"2026-07-08 (latest valid available)"
2595085,1200915,44,"2026-07-08 (latest valid available)"
2595095,1200915,38,"2026-07-08 (latest valid available)"
2595105,1200915,34,"2026-07-08 (latest valid available)"
2595115,1200915,38,"2026-07-08 (latest valid available)"
2595125,1200915,47,"2026-07-08 (latest valid available)"
2595135,1200915,45,"2026-07-08 (latest valid available)"
2595145,1200915,34,"2026-07-08 (latest valid available)"
2595155,1200915,47,"2026-07-08 (latest valid available)"
2595165,1200915,46,"2026-07-08 (latest valid available)"
2595175,1200915,50,"2026-07-08 (latest valid available)"
2595185,1200915,42,"2026-07-08 (latest valid available)"
2595195,1200915,43,"2026-07-08 (latest valid available)"
2595205,1200915,33,"2026-07-08 (latest valid available)"
2595215,1200915,37,"2026-07-08 (latest valid available)"
2595225,1200915,45,"2026-07-08 (latest valid available)"
2595235,1200915,37,"2026-07-08 (latest valid available)"
2595245,1200915,42,"2026-07-08 (latest valid available)"
2595255,1200915,46,"2026-07-08 (latest valid available)"
2595265,1200915,35,"2026-07-08 (latest valid available)"
2595295,1200915,43,"2026-07-08 (latest valid available)"
2595305,1200915,45,"2026-07-08 (latest valid available)"
2595315,1200915,43,"2026-07-08 (latest valid available)"
2595325,1200915,42,"2026-07-08 (latest valid available)"
2595335,1200915,33,"2026-07-08 (latest valid available)"
2595345,1200915,39,"2026-07-08 (latest valid available)"
2595355,1200915,41,"2026-07-08 (latest valid available)"
2595365,1200915,43,"2026-07-08 (latest valid available)"
2595375,1200915,42,"2026-07-08 (latest valid available)"
2595385,1200915,45,"2026-07-08 (latest valid available)"
2595395,1200915,40,"2026-07-08 (latest valid available)"
2595405,1200915,44,"2026-07-08 (latest valid available)"
2595415,1200915,45,"2026-07-08 (latest valid available)"
2595425,1200915,45,"2026-07-08 (latest valid available)"
2595435,1200915,49,"2026-07-08 (latest valid available)"
2595445,1200915,45,"2026-07-08 (latest valid available)"
2595455,1200915,44,"2026-07-08 (latest valid available)"
2595465,1200915,48,"2026-07-08 (latest valid available)"
2595475,1200915,46,"2026-07-08 (latest valid available)"
2595485,1200915,44,"2026-07-08 (latest valid available)"
2595535,1200915,49,"2026-07-08 (latest valid available)"
2595545,1200915,51,"2026-07-08 (latest valid available)"
2595555,1200915,47,"2026-07-08 (latest valid available)"
2595565,1200915,47,"2026-07-08 (latest valid available)"
2595575,1200915,43,"2026-07-08 (latest valid available)"
2595585,1200915,38,"2026-07-08 (latest valid available)"
2595595,1200915,38,"2026-07-08 (latest valid available)"
2595605,1200915,42,"2026-07-08 (latest valid available)"
2595615,1200915,44,"2026-07-08 (latest valid available)"
2595625,1200915,43,"2026-07-08 (latest valid available)"
2595635,1200915,43,"2026-07-08 (latest valid available)"
2595645,1200915,39,"2026-07-08 (latest valid available)"
2595655,1200915,39,"2026-07-08 (latest valid available)"
2595665,1200915,48,"2026-07-08 (latest valid available)"
2595675,1200915,47,"2026-07-08 (latest valid available)"
2595685,1200915,43,"2026-07-08 (latest valid available)"
2595695,1200915,23,"2026-07-08 (latest valid available)"
2595745,1200915,25,"2026-07-08 (latest valid available)"
2595765,1200915,51,"2026-07-08 (latest valid available)"
2595775,1200915,45,"2026-07-08 (latest valid available)"
2595835,1200915,72,"2026-07-08 (latest valid available)"
2595885,1200915,27,"2026-07-08 (latest valid available)"
2596025,1200915,48,"2026-07-08 (latest valid available)"
2596035,1200915,57,"2026-07-08 (latest valid available)"
2596045,1200915,67,"2026-07-08 (latest valid available)"
2596055,1200915,57,"2026-07-08 (latest valid available)"
2596135,1200915,61,"2026-07-08 (latest valid available)"
2596175,1200915,23,"2026-07-08 (latest valid available)"
2596185,1200915,64,"2026-07-08 (latest valid available)"
2596195,1200915,59,"2026-07-08 (latest valid available)"
2596205,1200915,37,"2026-07-08 (latest valid available)"
2596215,1200915,42,"2026-07-08 (latest valid available)"
2596225,1200915,36,"2026-07-08 (latest valid available)"
2596235,1200915,38,"2026-07-08 (latest valid available)"
2596245,1200915,44,"2026-07-08 (latest valid available)"
2596255,1200915,38,"2026-07-08 (latest valid available)"
2596265,1200915,41,"2026-07-08 (latest valid available)"
2596275,1200915,39,"2026-07-08 (latest valid available)"
2596285,1200915,39,"2026-07-08 (latest valid available)"
2596295,1200915,40,"2026-07-08 (latest valid available)"
2596325,1200915,38,"2026-07-08 (latest valid available)"
2596335,1200915,38,"2026-07-08 (latest valid available)"
2596345,1200915,39,"2026-07-08 (latest valid available)"
2596355,1200915,52,"2026-07-08 (latest valid available)"
2596365,1200915,57,"2026-07-08 (latest valid available)"
2596375,1200915,54,"2026-07-08 (latest valid available)"
2596385,1200915,56,"2026-07-08 (latest valid available)"
2596395,1200915,64,"2026-07-08 (latest valid available)"
2596405,1200915,60,"2026-07-08 (latest valid available)"
2596415,1200915,49,"2026-07-08 (latest valid available)"
2596425,1200915,51,"2026-07-08 (latest valid available)"
2596435,1200915,53,"2026-07-08 (latest valid available)"
2596445,1200915,58,"2026-07-08 (latest valid available)"
2596455,1200915,58,"2026-07-08 (latest valid available)"
2596465,1200915,57,"2026-07-08 (latest valid available)"
2596475,1200915,56,"2026-07-08 (latest valid available)"
2596485,1200915,50,"2026-07-08 (latest valid available)"
2596495,1200915,48,"2026-07-08 (latest valid available)"
2596505,1200915,49,"2026-07-08 (latest valid available)"
2596515,1200915,47,"2026-07-08 (latest valid available)"
2596525,1200915,50,"2026-07-08 (latest valid available)"
